Gm14511,2,-0.5203941307233938
AK010878,2,-0.8445291717800008
Cenpm,2,-0.7567811191024519
Ubald2,2,-0.7121129261730402
Tmem229a,2,-0.6159473597517673
Mir468,2,-0.5796245521135827
Gm15097,2,-0.3696696291854428
Ldhb,2,-0.6544418148845917
Tbc1d21,2,-0.6230319727963316
Lce1j,2,-0.5690546858741125
Ube2s,2,-0.8087056745259439
Mir582,2,-0.5360294248675145
Gabarapl2,2,-0.6608285753890506
Lhx1,2,-0.5868810920152526
Leprel2,2,-0.7882402091398335
Gm5860,2,-0.8402150917478657
Exosc5,2,-0.733460820203511
Tbx3,2,-0.6470896771758278
Rab27a,2,-0.6101865038876169
Ulk1,2,-0.6227014346715715
Rn28s1,2,-0.17084073203972452
Acr,2,-0.6023931441997947
Shmt1,2,-0.689145455803428
Rnf7,2,-0.6440241337531017
Hdgfl1,2,-0.6069030567094403
Klf4,2,-0.6094352463196316
Trap1a,2,-0.7461762751420881
Anp32a,2,-0.6688345872919816
Best2,2,-0.4762809833818079
Tspan15,2,-0.6553313164169942
Krt82,2,-0.6290049744397082
Actrt1,2,-0.6170225217146968
Slc37a1,2,-0.5816225523911319
Psmd3,2,-0.7020402612215983
Omt2b,2,-0.577555946420964
1300002K09Rik,2,-0.5572275314273282
Pbx3,2,-0.5758760456740822
Parvb,2,-0.5738117025170613
0610010B08Rik,2,-0.5094924529837893
Mir7054,2,-0.4667156566249235
Mir6914,2,-0.47952878923830367
Tnni3k,2,-0.5895679721273551
Cacng7,2,-0.6174942885567001
Socs2,2,-0.681918116252671
Rpl10l,2,-0.6345492777653922
Mir1961,2,-0.5823560336326369
Zfp553,2,-0.6242332001313893
Glod4,2,-0.7156172853127502
Lactbl1,2,-0.5743072728832525
Erf,2,-0.618341527797343
Pold2,2,-0.7334750477711728
Klhl7,2,-0.6868937793912198
Omt2a,2,-0.5704684037253019
Snhg3,2,-0.6265303331278416
Fam187a,2,-0.6278116408354216
Ctbp2,2,-0.6956176464046092
Gchfr,2,-0.5964236869418035
Gm9767,2,-0.5824546484207817
Ssty2,2,-0.1550066709772901
Gm14499,2,-0.48510776403817685
Zfp959,2,-0.6192946207667734
Mir2137,2,-0.3258011426683296
Hsd17b14,2,-0.6495390197689248
Atp7a,2,-0.5603976096735073
Impa2,2,-0.6717994749309465
Cbln2,2,-0.5885564231920084
Mir6538,1,0.15103891568817077
Serpinb2,2,-0.5488043588716129
Dctpp1,2,-0.8103747614917105
Map2k3os,2,-0.5526215782725352
Phc1,2,-0.7858321758926737
Hist1h2bn,2,-0.4820486007648883
Prss43,2,-0.6604297569623301
Laptm5,2,-0.5543374239449624
Dfna5,2,-0.5444565582548166
Znrd1,2,-0.6264747672181912
Lamtor2,2,-0.6420411390368864
Klhl30,2,-0.5299311358514817
Crisp1,2,-0.5497821479076652
Vps72,2,-0.638643159277521
Hmgb2,2,-0.8527733962714984
Nid2,2,-0.6776546091200465
Brinp1,2,-0.53920244131076
5730405O15Rik,2,-0.5309113085688457
Pank4,2,-0.5864536297317268
Sesn2,2,-0.637087187186786
B4galt7,2,-0.4415133849404227
Duox2,2,-0.5497088839086848
Sap30,2,-0.6011016802185245
Mir3076,2,-0.42196299043615487
Igsf6,2,-0.6655612559357272
Gemin8,2,-0.7601032426968429
Churc1,2,-0.6961685354947275
Thop1,2,-0.6426796538379335
Rcc2,2,-0.6710883937809471
Mir411,2,-0.3300607006244179
Slc10a1,2,-0.7354425983221793
Svs3b,2,-0.5726729139202323
Rpl31,2,-0.6850601985470908
Gm13102,2,-0.6529379151900271
Rhag,2,-0.6258925285911444
Elp5,2,-0.609703353191138
Pola2,2,-0.6272601823194132
Pcdhga9,2,-0.6109964377449213
4933433G15Rik,2,-0.6050177951355545
Pramel4,2,-0.6520150989998811
Eed,2,-0.5832323206033257
Gm13826,2,-0.6947392955390499
Ankfy1,2,-0.6167483344860072
Edar,2,-0.5748408686921761
Rex2,2,-0.5298201113930693
Mir7049,2,-0.42069762005017175
Dut,2,-0.811380492828104
Rpp25,2,-0.538160408000054
Mup7,2,-0.4169640547064558
Wdr5,2,-0.6154074959389524
Glt8d2,2,-0.6835740171584636
Eif2s2,2,-0.6291215749484969
Rpl32,2,-0.6901661476701915
Rcor2,2,-0.6484969020335429
AV051173,2,-0.6139224227330639
Mcm3,2,-0.6992890377540901
St8sia6,2,-0.5532581634352861
Snhg9,2,-0.642244087139754
Gm19303,2,-0.5545144923961736
Xaf1,2,-0.6161639805028768
Mcm5,2,-0.6714950383410443
Tfcp2l1,2,-0.5360413264030409
Fbl,2,-0.6645571928513139
Gjc1,2,-0.5508895354199851
Gm10778,2,-0.5728941869145062
Elp3,2,-0.6095513526897984
Inhbe,2,-0.5125437604709959
Slc7a5,2,-0.5931778776806951
Tsnaxip1,2,-0.5208543712459909
Mir1191,2,-0.5418827698062162
Nfatc2ip,2,-0.5444821233621004
Madd,2,-0.5514794458448656
H2afv,2,-0.6749863041086768
Mpped1,2,-0.525297806551907
Gm1587,2,-0.527957423813828
Bcl3,2,-0.49029026006536075
Irf2,2,-0.5333089611537458
2410007B07Rik,2,-0.6124656112471232
Gm16796,2,-0.5709378540623489
Isg15,2,-0.5498559945440231
Loxl2,2,-0.6475784374852344
Gm20831,2,-0.4996595083372863
Rarg,2,-0.6002287787276259
Defb20,2,-0.48277021038107204
Msh2,2,-0.6737898100865354
E2f5,2,-0.5688258672565885
Rhebl1,2,-0.6189740243651648
Fabp5,2,-0.6656351925272899
Baat,2,-0.5173530087984811
Terf1,2,-0.6054284891968482
Hist1h2bk,2,-0.4599356247717037
Rps29,2,-0.6583076244400212
Mir1195,2,-0.59380145275975
Bola2,2,-0.6460391237585804
Fgf4,2,-0.5311861711615199
Tmem108,2,-0.5381823239549626
Cwc22,2,-0.5314896986152711
Polr2i,2,-0.6608419440954195
Zbtb18,2,-0.5178487300233556
Defa17,2,-0.324196313409242
Bpifb3,2,-0.5060728202904586
Hsf2bp,2,-0.5596819010473598
U2af1,2,-0.7410796678601561
Gm813,2,-0.5098184661485924
Ahsa1,2,-0.6530023663412451
Atpaf2,2,-0.6479084605214215
Ssty1,2,-0.4867065986893353
Trim25,2,-0.5527988322463132
Ltbp4,2,-0.6054726515509903
Gm3230,2,-0.4914520474427946
Zar1l,2,-0.5006933278606573
Nkain3,2,-0.6285838307403612
Hk2,2,-0.5526010989447693
Gcm1,2,-0.5975295988578794
Rbmxl1,2,-0.7154713566868913
Irf2bpl,2,-0.5054557043813255
Rfc5,2,-0.6580486081292806
Mtif2,2,-0.6249100981951188
Inip,2,-0.5653654368534224
Mycn,2,-0.5345469482741063
Gm8677,2,-0.25707557894652877
Bckdhb,2,-0.5810043903452824
Tbc1d13,2,-0.5063425069780259
Hyal3,2,-0.5587155842528544
Mnx1,2,-0.514848773617084
Prrt2,2,-0.5064503208902703
Gm13051,2,-0.6034338003869872
Mir302c,2,-0.43513971817785463
Mir293,2,-0.4054978552163469
Defb39,2,-0.47697515190998985
2900008C10Rik,2,-0.500797610524769
Terf2ip,2,-0.5631780146302591
Gar1,2,-0.614737966022661
Snord37,2,-0.36513323601523195
Slc25a34,2,-0.46211716228355176
Glul,2,-0.6744520688869068
Gm13154,2,-0.6094694345046686
Ska3,2,-0.5542568970818486
Rps28,2,-0.6273202509896353
Rpa1,2,-0.5848156424396238
Ppfia3,2,-0.40964068443920854
Klrc1,2,-0.5256967440721069
Lrrc4b,2,-0.48635809481476266
Tas2r108,2,-0.4943652215444081
Ddt,2,-0.6433090164058356
Cdc5l,2,-0.563562190023493
Wdr31,2,-0.5340793453996391
6030440G07Rik,2,-0.5197339389851618
Ap1m2,1,0.40379981891571015
Ifrd1,1,0.4718765046110495
Myh10,1,0.4254434947958663
Zfp781,1,0.3820019304545829
Bok,1,0.4010880625355422
Lzts2,1,0.42042244343130075
Cgnl1,1,0.38360444792404536
Zfp36,1,0.40665710939581584
Cnksr2,1,0.39306104062666974
Nes,1,0.4440204595162984
Mapkapk2,1,0.47049689167273356
Flot2,1,0.41942932462620375
Gbp2b,1,0.39316531007988953
Myl9,1,0.5428908698422155
Gm2002,1,0.38257167300406514
Prpf40a,1,0.492877014564395
Pramef12,1,0.40647741811119376
Mir6356,1,0.3173404222298283
Vmn1r198,1,0.31767471146389237
4930529L06Rik,1,0.3807020911834608
Ube2e1,1,0.4553621296780475
Psca,1,0.41196751811073407
Col4a2,1,0.4412567871792351
Fhl4,1,0.3840130743187923
Epn3,1,0.40465389082094017
Orai2,1,0.389286741416228
Mir1899,1,0.2701953552075323
Ralgapb,1,0.3808741818619769
Snord4a,1,0.27849310834210894
Pdcd6ip,1,0.45158129965978155
Sct,1,0.33357920464671725
Hmg20b,1,0.41417760186318614
Mir5132,1,0.2624586835385909
Arhgef5,1,0.4026697923952641
Crlf2,1,0.462949173336715
Gm21949,1,0.41263623995431203
Tbl1x,1,0.4502591026554944
Snora47,1,0.2961407804542629
Mir675,1,0.35241126066179584
Nfkb2,1,0.4489367917251143
Wdr1,1,0.43674072911077855
Rhog,1,0.44962518322047457
I830077J02Rik,1,0.3837221586242302
Tmem138,1,0.4165896099683164
Txn1,1,0.4934758604812319
Stx3,1,0.44015676018450606
Prr13,1,0.43855892456826534
Capns1,1,0.46631609453298595
Car2,1,0.6536853541754326
Fmr1nb,1,0.475823079936193
Gm4763,1,0.4155800181658784
Plekho1,1,0.41876162114816495
Pcdhb14,1,0.38093415280309084
Mir410,1,0.3855845066407822
Romo1,1,0.47049346408484266
1700001L05Rik,1,0.41573323209302665
Stmn4,1,0.4393624275860303
Fhl2,1,0.4734429268249692
Nat1,1,0.3723403644621153
Timp1,1,0.43437629905035247
Cyp4a32,1,0.3766025733244709
Snora31,1,0.3178480579955706
1600015I10Rik,1,0.39991268114206036
Mir7663,1,0.3718663561428609
Mir302b,1,0.3005045560564942
Inpp5a,1,0.4287214390221485
Cpt1c,1,0.4642911338133885
Fem1b,1,0.4790169813215647
Ier5l,1,0.48143690159262664
Pttg1ip,1,0.4635211613064561
Rnpepl1,1,0.4479227614216827
Palld,1,0.4522831143476269
Tmem43,1,0.443722043471416
Lrp2,1,0.4573105864171325
Cd163l1,1,0.38376607029715193
Sh3bp5,1,0.4475840736124848
Pon1,1,0.3927296327730944
Slc22a1,1,0.41146300776004774
Tmem54,1,0.529366862049809
Mup12,1,0.0933656188646415
Calm1,1,0.5634137532099383
Vgll3,1,0.3962196789224204
Ms4a1,1,0.4071795960971293
Vcl,1,0.46687254933676714
Bmp8b,1,0.4152250227470422
4933405O20Rik,1,0.4079936116282918
Mbnl2,1,0.42541766683591453
Mmp23,1,0.38550806060323356
Slc20a1,1,0.4978326702496357
5430425K12Rik,1,0.4026173780250408
Ackr4,1,0.38363763541563906
4921534H16Rik,1,0.41578172332504465
Piwil2,1,0.40828128098892197
Eva1b,1,0.44768197036516505
Rab14,1,0.4769223312664178
Unc5b,1,0.4978034245611309
Wwc2,1,0.47220583677091543
Gmnc,1,0.40960289214419426
Tead2,1,0.43184935299934163
Zfp616,1,0.3936447013434356
Atf3,1,0.41972258205946694
Sox11,1,0.4381428172672497
Mgst3,1,0.4243082427765943
Mir6907,1,0.2826600570836129
Ppp1r13l,1,0.4082408448922587
Bhlhe40,1,0.45082030419467617
Vamp8,1,0.45571067096216716
Cep170b,1,0.4817016792260447
Tdo2,1,0.38032828086768833
Pramel3,1,0.3773764168114769
Mon1a,1,0.4165388182400365
Mir678,1,0.4617001936218847
Ethe1,1,0.4643314398968282
Nbas,1,0.4122301684756151
Gm5458,1,0.3904973368069027
A630020A06,1,0.3930879606987646
Amotl2,1,0.4963664172635385
Serp2,1,0.40012146615766225
Rlim,1,0.4641653473653782
Kcne1l,1,0.4171044337396522
Prl2c3,1,0.18411188071354945
Sprr2d,1,0.40825482214229564
Muc1,1,0.39297603278515064
Gpr137b,1,0.40687540946070344
Fut2,1,0.42686093773387274
Lama5,1,0.47306775135575746
Hsd3b1,1,0.41817745209006885
Gm13285,1,0.21570923654623994
Trnp1,1,0.4365574945568399
Rinl,1,0.4115266441750028
Mir6369,1,0.39958388921736215
Gm5797,1,0.4296341367989411
Prrx2,1,0.4712029699779412
Tssk6,1,0.39927518834394554
Gm5796,1,0.3691658084810959
Agpat4,1,0.4874800877927102
Mir138-2,1,0.3002494257102294
Crip2,1,0.5010419067085051
Bin1,1,0.49319653716213424
Rbms1,1,0.5210593103332859
Itgb1,1,0.4904962662077468
Irs2,1,0.5286884520283536
Ptrf,1,0.47011274027151917
6430573F11Rik,1,0.43704535121430915
Cttn,1,0.4910397129140579
Gng10,1,0.46409368400975687
Cd81,1,0.5142891725321705
Mirlet7f-2,1,0.3574270487674388
Jund,1,0.505688707894258
Prss52,1,0.4311508919188498
Cab39l,1,0.42164492357416744
Tnfaip1,1,0.5000799649195584
Gm2011,1,0.41874771239231495
Vat1,1,0.4870364445978118
Pax6os1,1,0.4349481997033404
Flot1,1,0.4671342542851931
Gm2897,1,0.36966835562080985
Sidt2,1,0.4619454228447294
Pkp2,1,0.5049164483327104
Amotl1,1,0.5015531041535534
Fos,1,0.483745128462283
Carhsp1,1,0.5280552588400902
Eno3,1,0.5176257131472511
Pxdc1,1,0.4471606767680263
B2m,1,0.5286302511739104
Iqgap1,1,0.46956990614797706
Mia2,1,0.45120275762272155
Cxcl14,1,0.42344576641068526
Ocm,1,0.4208088541551792
Phgdh,1,0.49859841049505205
Mrgpra5,1,0.4327960606951663
B3gnt9,1,0.4341434936533434
Fosb,1,0.4633596415568542
Agrn,1,0.46239710503763687
Rin3,1,0.4500831830869203
Prpmp5,1,0.4382912968648997
Rras,1,0.5068492324636704
Sp110,1,0.457893382869693
Mir6968,1,0.3262798742721695
Prph,1,0.503844233991506
Ubc,1,0.5393231742058593
Tmem63b,1,0.51912619593836
Zfp804b,1,0.4465281724789689
Fam229b,1,0.439066761967342
Traf4,1,0.5110638724388957
Mir184,1,0.3440186641044338
2310069G16Rik,1,0.4467059146793646
Vnn3,1,0.45968066782196404
Sptan1,1,0.503544706300273
Mir6976,1,0.33258707173774765
Mir3569,1,0.1492622749950553
Elovl1,1,0.5210908715422992
Tmbim4,1,0.5252526748289859
Phyhd1,1,0.4423223062527577
2200002D01Rik,1,0.4970333333837837
Cd99,1,0.5738204740053604
Odf3b,1,0.4439052312275209
Ift43,1,0.5052441893027171
Crb3,1,0.5020264303615342
Cntnap5c,1,0.46294319048238514
Ankrd23,1,0.4235158700745201
1700011E24Rik,1,0.441628775098595
Gnb2,1,0.5115538323327418
Plekhg6,1,0.46791279838967925
Gm3383,1,0.40344827965122587
Prr15l,1,0.4501972972212092
En2,1,0.46682422877371693
Clic4,1,0.5317818468905128
Myadm,1,0.558496158537486
Aplp2,1,0.4794449625364447
Rwdd2a,1,0.4534080516631283
Gstm3,1,0.4602064186074992
Rhou,1,0.4815407383257884
Klf6,1,0.573412825445853
Lamc2,1,0.4837803311106307
Gm10413,1,0.3866116434361816
Tmbim1,1,0.5088499960333954
Cldn3,1,0.4884486045686463
Abracl,1,0.5421759976271965
Trabd2b,1,0.459299585452849
5730408K05Rik,1,0.4654822066849029
Gm5523,1,0.6375234604722338
Spag11a,1,0.4556724574304065
Reep3,1,0.4916315808033804
Mir883b,1,0.37526777067483363
Mettl7a2Higd1c,1,0.4334079526130088
Rhox9,1,0.4479932879533546
Slc2a1,1,0.5446817461137735
Dlgap4,1,0.5267832128386735
Btg2,1,0.49009623802020796
Scyl3,1,0.46594385819243145
Rhox2a,1,0.14932436258776005
Sec62,1,0.5716377452015939
Map7d1,1,0.5385665086958044
Rhox4e,1,0.24825679667104378
Gnas,1,0.6736654772821238
Cyp4f39,1,0.4755742800989211
Athl1,1,0.4636608967345123
Rhbdf1,1,0.5788475836160165
Tes,1,0.5085467082668537
Anxa6,1,0.49976858598381524
Myl6,1,0.5628801727045213
Arpc1b,1,0.5713233226426395
H2-K1,1,0.5854816027718535
Rab15,1,0.5170468949703558
Smox,1,0.4729008028283576
Stard10,1,0.539304335488664
Asb9,1,0.4530601808783805
Slc2a6,1,0.47811655380467566
Ppp1r18,1,0.5374086471541626
Zyx,1,0.560632407289983
Gm3317,1,0.4826077332498257
Hspb1,1,0.5482667056741191
Ddr1,1,0.5151311405395167
Fam129b,1,0.5247866002959815
Nrros,1,0.4825204620705185
Gm16430,1,0.3253954318302523
Mid1ip1,1,0.48264859093211543
Gm3488,1,0.4841024936709976
Farp1,1,0.5578000240057595
Akt1,1,0.545159342833389
Actc1,1,0.6221044078977173
Ccng1,1,0.5648569531072992
Wdr26,1,0.5613520099830783
Marcks,1,0.5211407321509548
Acta2,1,0.46134061787801267
Phlda3,1,0.5837470629458779
4933402N03Rik,1,0.4730355025548564
Phldb2,1,0.5313768200142923
Mrap2,1,0.5094317966211219
Cldn7,1,0.595668144178068
Emp3,1,0.5168381267473031
Mir344-2,1,0.31314099446697485
Ppp3r2,1,0.49002859644574875
Rhox6,1,0.5196729602666477
Id3,1,0.647034226496372
Pea15a,1,0.571193865673001
Dsp,1,0.5263263142119566
Tuba1a,1,0.5913706184518746
Lgals3,1,0.5232157636754493
Opn3,1,0.5049238278288272
St14,1,0.5871269235654332
Tmem126b,1,0.4959682714932489
Ect2l,1,0.49561812097099783
Jun,1,0.5787617998975038
Gm21498,1,0.14773727286544408
5730435O14Rik,1,0.5201537761802206
H2-Oa,1,0.5101314828014256
Lmna,1,0.555329685055174
Lpp,1,0.5528832867133009
Creb3,1,0.5501785978008541
Lphn2,1,0.5365401125431745
Hmox1,1,0.576914108204578
Zswim8,1,0.5555948220724031
Rfx6,1,0.509170059556923
Prss23,1,0.5374926107184518
1700044C05Rik,1,0.5104163562097819
Snord66,1,0.4956569967414631
Dus2,1,0.5209225717380994
Lad1,1,0.5665015197755938
Litaf,1,0.566373498713771
Mir5108,1,0.5215514800114697
Pdlim2,1,0.5609777624473428
Tlr2,1,0.529630588735402
Fkbp10,1,0.5654218892073641
Mir92-1,1,0.4142059881676301
Cgn,1,0.5734237314520169
Phlda1,1,0.6115218860218095
Actl6b,1,0.5775611726814845
Ssbp3,1,0.5934107435407526
Sfn,1,0.6615636429185767
Cnn1,1,0.6093629110437077
Mir5616,1,0.39875697710505037
Timp2,1,0.5506224046253756
Wfdc2,1,0.587515265438339
H19,1,0.6225764757106855
Hbb-bs,1,0.5191690744200281
Actb,1,0.6837251375733606
Myl12a,1,0.6794299131609258
Lce3a,1,0.5096814900165697
Rassf1,1,0.6036700948000854
Cxcl16,1,0.5811875155577507
Sprr3,1,0.5269780259168294
Tas2r131,1,0.5358707529380771
BC021767,1,0.5847086623017449
Arl4c,1,0.6252008662088312
Tax1bp3,1,0.6452522046196395
Ctgf,1,0.538506811636633
Tmem37,1,0.5752922099916643
Itga3,1,0.6156204507797512
Cstb,1,0.6168209838024343
Gm5169,1,0.32162422487579573
Anxa1,1,0.6155172339815383
Mir496b,1,0.5545442433727005
Pdlim7,1,0.6442980012699012
F3,1,0.5693239882985999
Tgm2,1,0.5595334229771957
Gprc5a,1,0.5878382782709919
Pmp22,1,0.5349666115925166
Capg,1,0.6282658634233111
Krt13,1,0.5580238116973018
Esd,1,0.6189751832018696
Basp1,1,0.6957504291704948
Actg1,1,0.6707928749185309
Il12a,1,0.5454472235857979
Lrrc58,1,0.7174118185720862
Thbs1,1,0.5823087032144726
Tspo,1,0.5934655847926795
Ifi30,1,0.6037123520100808
Sprr1a,1,0.5485493170694646
Flnb,1,0.6508241053727271
Hspb2,1,0.6028397518420169
Col4a1,1,0.6428511320992144
Gadd45g,1,0.5799640387825391
Dusp14,1,0.6426652085471198
Arpc2,1,0.6553018270601074
Wnt4,1,0.6216140906751965
Flna,1,0.5934458070487489
Pcdhgb7,1,0.544267932730569
Ilk,1,0.6749818215541024
Fn1,1,0.5722807071773091
Dstn,1,0.658482846298121
Acta1,1,0.6402531237212624
Arhgap8,1,0.5884919705956523
Reep5,1,0.6143452044550902
Gm20740,1,0.5652833221889292
Sparc,1,0.6826793127655226
Mdm2,1,0.6193463962195309
Rnh1,1,0.6673348525702424
Ier3,1,0.6037340369328595
S100a10,1,0.6609048108091427
Errfi1,1,0.6202797205299488
Dusp9,1,0.6805860554846225
Pcbp4,1,0.6920013066224254
Cyba,1,0.625583297397593
Clic1,1,0.6915918642204101
Serpinh1,1,0.644667737000953
Plaur,1,0.6512280469338974
Nnat,1,0.6077226833752799
Gadd45b,1,0.6613936056795839
Id2,1,0.7021687819008177
Hbegf,1,0.6230739104150894
Msn,1,0.6290119153319221
Glipr2,1,0.6552395010558338
Wnk1,1,0.6395803321883042
Gm10406,1,0.6043328208850605
Perp,1,0.6260660851169784
Dusp1,1,0.6398890959462354
Plk2,1,0.6358238372159173
Plin2,1,0.6990088446976911
Cited2,1,0.6631600341083512
Serpine1,1,0.579479768809582
Ahnak,1,0.6468651109418501
S100a6,1,0.644827875255088
Ctsl,1,0.7317890515965515
Mir6899,1,0.5705287948243462
Eps8l2,1,0.6597361708072927
Anxa5,1,0.6780697844463055
Capn2,1,0.6641008600736567
Mdk,1,0.7329226100290692
Mir6966,1,0.5403182653112212
Tpm2,1,0.6588799688521565
Wbp5,1,0.706186078582552
Bmp1,1,0.6461131474776151
Tpm4,1,0.6612145162760243
Cdkn1a,1,0.6923349515890981
Tagln2,1,0.7197809912187856
Actn1,1,0.663133622356718
Cldn4,1,0.7097969398343982
Tnfrsf12a,1,0.6997825055194552
Igf2,1,0.6390426483435544
Tacstd2,1,0.6582040422110375
Csrp1,1,0.7011743401485658
Rhoc,1,0.7073945309381587
Actg2,1,0.7025487877760996
Mir6355,1,0.6289347656279474
S100a11,1,0.7294844977316784
Cyr61,1,0.7467190196593139
Flnc,1,0.6863533050193278
Tubb6,1,0.7357040887453634
Cldn6,1,0.7319058727910684
Anxa3,1,0.7471710655182826
Cryab,1,0.6765253803085519
Cnn2,1,0.7456555866528086
Krt7,1,0.6968650187457165
Cald1,1,0.7444501722045497
Anxa2,1,0.7454502539881226
Tpm1,1,0.775355732319135
Fxyd6,1,0.7141043313371542
Krt19,1,0.7707767442536655
Gsn,1,0.7405850800845394
Lgals1,1,0.7563091881665391
Tagln,1,0.7859725080721078
Krt8,1,0.7578664592753513
Krt18,1,0.7490557863982825
